E (GeV), px (GeV), py (GeV), pz (GeV)
2.0000000000e+01,+1.5832032155e+01,-9.5323428315e-02,-1.2090489745e+01
2.0000000000e+01,-1.7139746238e+00,-1.3085522484e+01,+1.4922253962e+01
2.0000000000e+01,+1.5470653162e+01,+9.5256369479e+00,+8.1708874960e+00
2.0000000000e+01,-8.2389896992e+00,-8.7153674519e+00,+1.5906089712e+01
2.0000000000e+01,+1.5002556943e+01,+8.6108368902e+00,-9.8802350293e+00
2.0000000000e+01,+9.4660561147e+00,-1.6673753950e+01,+5.4057360122e+00
2.0000000000e+01,+1.0281286203e+01,+1.3602476413e+01,-1.0300973762e+01
2.0000000000e+01,+1.3250345591e+01,+2.9222373635e+00,+1.4585305671e+01
2.0000000000e+01,-1.2141769124e+01,-6.6059470616e+00,-1.4345075007e+01
2.0000000000e+01,+1.6204833623e+01,-5.1048102353e+00,+1.0401276398e+01
2.0000000000e+01,-7.6517140505e+00,+1.0425967143e+01,-1.5152318378e+01
2.0000000000e+01,-7.8220806236e+00,-1.8306870907e+01,+7.1819447966e-01
2.0000000000e+01,-1.1589819203e+01,-1.8251714505e+00,+1.6099289147e+01
2.0000000000e+01,+6.6489559880e+00,-1.2217175923e+01,+1.4260935023e+01
2.0000000000e+01,-6.4763827361e+00,+7.7818334141e+00,+1.7156392580e+01
2.0000000000e+01,+5.8091611673e+00,+1.8315467902e+01,-5.2573332660e+00
2.0000000000e+01,-1.3768527812e+01,-9.2457787683e+00,-1.1035646236e+01
2.0000000000e+01,+1.3070850961e+01,-1.5010225913e+01,+8.2960483948e-01
2.0000000000e+01,+7.6152635285e+00,-6.4829358822e+00,+1.7228510520e+01
2.0000000000e+01,-4.4241031001e+00,+1.3527512597e+01,-1.3938292066e+01
2.0000000000e+01,-7.1749953230e+00,-6.9854726392e+00,-1.7221059350e+01
2.0000000000e+01,+1.5134704868e+01,+1.1710259870e+01,-5.5364964864e+00
2.0000000000e+01,+6.9131916729e+00,-1.2156168142e+01,-1.4187234685e+01
2.0000000000e+01,-2.2997096421e+00,-1.9551522344e+01,-3.0482094081e+00
2.0000000000e+01,-1.5492557436e+01,+1.0888022240e+01,+6.1865908867e+00
2.0000000000e+01,-7.4286006494e+00,+1.2522678525e+01,-1.3595612746e+01
2.0000000000e+01,-1.2538718690e+01,+1.5479748160e+01,+1.4196013774e-02
2.0000000000e+01,+1.4674918486e+01,+5.1736131462e+00,-1.2438760608e+01
2.0000000000e+01,-1.3658116170e+01,+9.6507650309e+00,-1.0824087398e+01
2.0000000000e+01,-1.6609808710e+01,+9.1191287955e+00,+6.1480090798e+00
2.0000000000e+01,+1.2845287839e+01,+9.1138560839e+00,+1.2197478372e+01
2.0000000000e+01,-5.3723306024e+00,+1.5436328862e+01,+1.1388594565e+01
2.0000000000e+01,+8.0920670415e+00,-1.8180092098e+01,+9.1922429414e-01
2.0000000000e+01,-1.8223321800e+01,-7.1839420480e+00,+3.6254365561e+00
2.0000000000e+01,-1.6864969704e+01,-3.2137194048e+00,-1.0103814897e+01
2.0000000000e+01,+1.0307763419e+01,+1.1693249784e+00,+1.7006615283e+01
2.0000000000e+01,+6.3787441037e+00,+1.8262511778e+01,-4.7575790288e+00
2.0000000000e+01,-1.2220921677e+01,+1.3889563146e+01,+7.3872444106e+00
2.0000000000e+01,+1.4012859493e+01,+7.0117751891e+00,-1.2301099484e+01
2.0000000000e+01,-1.0778775049e+01,-9.5824183236e+00,-1.3741817148e+01
2.0000000000e+01,+6.6202485621e+00,+1.7719263477e+01,+6.2483823359e+00
2.0000000000e+01,+1.2286270231e+01,+1.5415625693e+01,+2.8719887407e+00
2.0000000000e+01,-9.9771592529e+00,+1.2506028540e+01,+1.1870038517e+01
2.0000000000e+01,+2.5236574826e+00,+1.3174213058e+01,+1.4727984730e+01
2.0000000000e+01,+8.0185418438e+00,+1.6289034022e+01,-8.1983308256e+00
2.0000000000e+01,-6.2422100906e+00,-1.8771064817e+01,-2.3503637646e+00
2.0000000000e+01,-1.4605942570e+01,-8.8163363450e+00,-1.0284985469e+01
2.0000000000e+01,-5.9404403869e+00,-1.8962769192e+01,-1.4024348728e+00
2.0000000000e+01,+8.9437143376e+00,-1.6782695378e+01,+5.9324009220e+00
2.0000000000e+01,-1.6827960758e+01,-9.2936784096e+00,-5.2239400219e+00
2.0000000000e+01,-1.9376001708e+01,-4.2918333035e+00,-1.7300276587e+00
2.0000000000e+01,-1.8800732063e+01,+5.2364146689e+00,+3.9943342773e+00
2.0000000000e+01,+1.6828904304e+01,+3.7820182704e+00,-9.9662725599e+00
2.0000000000e+01,-1.4867458435e+01,+3.9227348746e+00,+1.2665429396e+01
2.0000000000e+01,+1.5454658591e+01,+1.0269117985e+01,-7.2485181010e+00
2.0000000000e+01,-1.0993495029e+01,+1.5318815464e+01,+6.4280036414e+00
2.0000000000e+01,-1.2949968541e+01,-1.9311608271e+00,-1.5013700532e+01
2.0000000000e+01,-1.3361846880e+01,-3.6773449870e+00,+1.4310152088e+01
2.0000000000e+01,-1.1492411674e+01,+1.5535724557e+01,+4.8381822405e+00
2.0000000000e+01,+7.9153321453e+00,-7.7631084219e+00,-1.6550647590e+01
2.0000000000e+01,-1.2358157382e+00,-1.2246917960e+01,-1.5662950901e+01
2.0000000000e+01,-1.3529378268e+01,+2.3146500369e+00,-1.4437471728e+01
2.0000000000e+01,+2.4658049926e-01,+1.0729709302e+01,-1.6782574515e+01
2.0000000000e+01,+1.2329296023e+01,+5.4580234564e+00,+1.4664266451e+01
2.0000000000e+01,+1.9215924726e+01,-3.2558958451e+00,-4.1218503322e+00
2.0000000000e+01,+8.7594056247e+00,+8.7407316906e+00,+1.5611364246e+01
2.0000000000e+01,+1.5921872561e+01,-7.3857499198e+00,+9.4226823829e+00
2.0000000000e+01,+2.9656352050e+00,+1.9687144107e+01,-6.8090802586e-01
2.0000000000e+01,-1.1949214354e+01,+2.9358022869e+00,-1.5666512447e+01
2.0000000000e+01,+1.8283139130e+01,+7.9005016449e+00,+3.8880368225e-01
2.0000000000e+01,-1.9901494095e+01,-8.7309323696e-01,+1.0252803521e-01
2.0000000000e+01,+9.2854840892e+00,-5.0945633287e+00,+1.6872091771e+01
2.0000000000e+01,-3.1968954915e+00,-1.0231045665e+01,-1.6791302356e+01
2.0000000000e+01,+1.4459790756e+00,-1.6728148165e+01,+1.0720096758e+01
2.0000000000e+01,-1.7470362295e+01,-8.7746277961e+00,-3.8255220987e+00
2.0000000000e+01,+4.7234480951e-01,-1.4818644474e+01,-1.3305147025e+01
2.0000000000e+01,-8.9595412558e+00,+1.3475866191e+01,-1.1617655611e+01
2.0000000000e+01,+1.4860370061e+01,+4.9722894672e+00,-1.2299919110e+01
2.0000000000e+01,-1.0742412450e+01,+1.1840053421e+01,-1.1885115933e+01
2.0000000000e+01,-1.0383018566e+01,+1.6400881287e+01,+4.4773082845e+00
2.0000000000e+01,+1.4508820455e+01,-1.3216426995e+00,+1.3586377758e+01
2.0000000000e+01,-1.5895534518e+01,-2.2030960865e-01,-1.2005237068e+01
2.0000000000e+01,-1.8771064583e+01,-3.1936872283e-01,+6.6623876383e+00
2.0000000000e+01,+1.4393327632e+01,+8.7550651924e+00,+1.0631238129e+01
2.0000000000e+01,+9.0335861296e+00,+1.0972899791e+01,+1.3958225633e+01
2.0000000000e+01,-4.8308171082e+00,+1.9142136325e+01,-2.6615961321e+00
2.0000000000e+01,-9.4412776226e+00,+1.2920788467e+01,-1.1864138117e+01
2.0000000000e+01,+1.1674167979e+01,-5.3268562772e+00,+1.5237476011e+01
2.0000000000e+01,-1.0403866544e+01,+7.6209163650e+00,-1.5182999232e+01
2.0000000000e+01,+1.4299477130e+01,+4.6191141621e+00,-1.3077882442e+01
2.0000000000e+01,+1.4348534540e+01,+1.2992359030e+01,+4.7074870550e+00
2.0000000000e+01,-9.6671046738e+00,-1.6660792774e+01,+5.0800927506e+00
2.0000000000e+01,+1.4270756950e+00,-1.9274164283e+01,-4.8282830423e+00
2.0000000000e+01,-1.8124494791e+01,-8.1171680990e+00,+1.5673358319e+00
2.0000000000e+01,+3.0647008335e+00,-1.9501095707e+01,+2.6752842926e+00
2.0000000000e+01,-1.7908502868e+01,+4.2560252747e+00,+7.6166951428e+00
2.0000000000e+01,-6.3886031528e+00,-1.8243171722e+01,-4.8181642024e+00
2.0000000000e+01,+1.6533661280e+01,-5.9576330233e+00,-9.3801345640e+00
2.0000000000e+01,+1.7045411592e+01,+4.5375630842e+00,-9.2577932528e+00
2.0000000000e+01,-7.6874952728e-01,+1.5533078105e+01,-1.2448886687e+01
2.0000000000e+01,-7.5806416123e+00,-1.8226424768e+01,+2.6783547019e+00
2.0000000000e+01,+6.9776129946e-01,+1.2059574370e+01,+1.5840519757e+01
2.0000000000e+01,-1.4141520172e+01,+8.8539864618e+00,-1.0884236398e+01
2.0000000000e+01,+9.9820439107e+00,-7.7749189392e+00,+1.5386737986e+01
2.0000000000e+01,-2.7318257205e+00,-1.9108190754e+01,+4.9250832838e+00
2.0000000000e+01,-1.2121423014e+01,-8.0324528973e+00,+1.3615912586e+01
2.0000000000e+01,-6.5803938687e-01,+1.5032917811e+01,-1.3054525546e+01
2.0000000000e+01,+1.2004780537e+01,+1.3460830599e+01,+8.4577511695e+00
2.0000000000e+01,+1.2246960919e+01,+1.5245581327e+01,+3.7982192202e+00
2.0000000000e+01,-7.5602665898e+00,+7.9492011044e+00,+1.6628134047e+01
2.0000000000e+01,+4.2790059590e+00,-1.6574644330e+01,-1.0188893185e+01
2.0000000000e+01,+1.1913749562e+01,-1.0559819452e+01,-1.1974767451e+01
2.0000000000e+01,+1.7540600149e+01,-6.5926339933e+00,+6.7606800278e+00
2.0000000000e+01,+3.5673234347e+00,-1.5811953916e+01,+1.1580094467e+01
2.0000000000e+01,+3.6723819477e+00,-1.6274788291e+01,-1.0885180196e+01
2.0000000000e+01,+1.2739721411e+01,-5.1574652021e+00,-1.4420205340e+01
2.0000000000e+01,-1.5224795063e+01,-8.3690552723e+00,+9.7471431783e+00
2.0000000000e+01,+1.6015997683e+01,+4.0376375183e+00,-1.1136766698e+01
2.0000000000e+01,-1.6117919127e+01,+3.0556925439e+00,+1.1301225468e+01
2.0000000000e+01,+8.9198189814e+00,-1.6432651745e+01,-6.8736494656e+00
2.0000000000e+01,-1.4604194962e+01,-1.3069777807e+01,-3.5694073131e+00
2.0000000000e+01,+1.4071596024e+01,-1.2699170444e+01,+6.1289090668e+00
2.0000000000e+01,-1.8761384567e+01,-2.9984471360e+00,-5.9884918706e+00
2.0000000000e+01,-4.6688047575e+00,-1.9161821218e+01,-2.8051988758e+00
2.0000000000e+01,-1.4943057108e+01,-4.0309693379e+00,+1.2541873922e+01
2.0000000000e+01,+1.1808857257e+01,+7.1373154001e+00,+1.4368433810e+01
2.0000000000e+01,+1.2429046326e+01,+1.2893077671e+01,+8.7252293142e+00
2.0000000000e+01,+1.0697598068e+01,-8.9612296438e+00,+1.4216189006e+01
2.0000000000e+01,-1.1091387922e+01,-1.3805858313e+01,+9.1225907063e+00
2.0000000000e+01,+1.0939700289e+01,-1.2804130037e+01,+1.0640464396e+01
2.0000000000e+01,-1.2571155842e+00,-1.0049364330e+01,-1.7154364109e+01
2.0000000000e+01,-1.3249097984e+01,-1.0667905045e+01,+1.0368195386e+01
2.0000000000e+01,-9.5709870165e+00,+6.1902345489e+00,-1.6337670420e+01
2.0000000000e+01,-1.0826684889e+01,+1.6416802144e+01,+3.1802158263e+00
2.0000000000e+01,-9.2037103666e+00,+6.6765012823e+00,-1.6357209943e+01
2.0000000000e+01,+6.5532641164e+00,-1.4557403116e+01,+1.1915494742e+01
2.0000000000e+01,+1.3288995349e+01,+1.3577821393e+01,-5.9906293353e+00
2.0000000000e+01,+7.9277241486e-01,+1.7240349503e+01,-9.9490769382e+00
2.0000000000e+01,-1.3942880567e+01,-9.3360621477e+00,-1.0736679937e+01
2.0000000000e+01,-5.9722506735e+00,+1.4521226592e+01,+1.2260035529e+01
2.0000000000e+01,-2.7580364350e+00,-1.0734688163e+01,+1.6553005046e+01
2.0000000000e+01,+1.2571889320e+01,-1.5315469686e+01,-2.0557865212e+00
2.0000000000e+01,+1.5109008023e+00,+1.3140429309e+01,+1.4895924521e+01
2.0000000000e+01,+7.4592941943e+00,+1.8177270033e+01,+3.2845175076e+00
2.0000000000e+01,-6.7514680680e+00,-1.8712356111e+01,-1.0524631606e+00
2.0000000000e+01,-3.3941231161e+00,+1.6907379065e+01,-9.9731004413e+00
2.0000000000e+01,+8.7339478169e+00,+1.7823065955e+01,+1.7025705507e+00
2.0000000000e+01,-8.1106043648e+00,-1.5671641278e+01,+9.2444592863e+00
2.0000000000e+01,-2.1613292615e+00,+1.9244849540e+01,+4.6697636988e+00
2.0000000000e+01,+1.7738651702e+01,+6.7342481522e+00,+6.0689709700e+00
2.0000000000e+01,-5.3885687833e+00,+1.8330291393e+01,-5.6396821641e+00
2.0000000000e+01,+1.0428935005e+01,+7.0713019616e+00,+1.5429720485e+01
2.0000000000e+01,+5.7227559243e+00,-1.5593506831e+01,+1.0997039617e+01
2.0000000000e+01,-1.4636781403e+01,+1.1533023592e+00,-1.3463907116e+01
2.0000000000e+01,-2.3829608782e+00,-1.8832962998e+01,-6.0401385068e+00
2.0000000000e+01,+1.2482453457e+01,-1.5487824773e+01,+1.0760624872e+00
2.0000000000e+01,+1.0234939750e+01,-1.4085699241e+01,-9.6789129669e+00
2.0000000000e+01,-1.5822087669e+01,-1.0555798268e+01,-5.9227473117e+00
2.0000000000e+01,+2.6609088383e+00,-1.8090982443e+01,-7.9043146061e+00
2.0000000000e+01,+1.8422596354e+01,+1.2884580628e-01,-7.5784967720e+00
2.0000000000e+01,+1.2617319423e+01,+7.1837909729e-01,-1.5399008184e+01
2.0000000000e+01,-2.6130999002e+00,+1.1922654258e+01,-1.5743706532e+01
2.0000000000e+01,+1.4551286391e+01,+1.2087402961e+01,+6.2447598062e+00
2.0000000000e+01,-1.5015802202e+01,-7.2031873822e+00,+1.0930784361e+01
2.0000000000e+01,-1.8833709192e+01,+3.8587051346e+00,-5.2195846340e+00
2.0000000000e+01,-1.0058388267e+01,+6.1454565274e+00,-1.6059404115e+01
2.0000000000e+01,+1.6677637662e+01,-1.0070472698e+01,+4.1574334207e+00
2.0000000000e+01,-1.4158350510e+01,-1.2428443567e+00,+1.3958464090e+01
2.0000000000e+01,+3.5386138305e+00,+1.4640752837e+01,+1.3037209806e+01
2.0000000000e+01,+1.5541589899e+01,+1.2374497907e+01,+1.4741288792e+00
2.0000000000e+01,-2.1965077493e+00,-1.9540999505e+01,+3.1885675579e+00
2.0000000000e+01,-1.1188764161e+01,+1.4770348067e+01,+7.3137299338e+00
2.0000000000e+01,+1.5539356665e+01,-6.3296624896e+00,-1.0738064919e+01
2.0000000000e+01,+9.6831251063e+00,-6.0427021421e+00,-1.6326821797e+01
2.0000000000e+01,+3.6483668605e+00,-1.4090665948e+01,+1.3600912594e+01
2.0000000000e+01,+6.1531498427e+00,+1.6015904851e+01,+1.0122836056e+01
2.0000000000e+01,+5.8839437057e-01,+1.5425713232e+01,-1.2591403192e+01
2.0000000000e+01,-1.3559762250e+01,-1.1763578335e+01,-8.6367438012e+00
2.0000000000e+01,-3.2879140945e+00,-1.7844892286e+01,+8.2214178353e+00
2.0000000000e+01,-3.0747111866e+00,+1.8224848104e+01,-7.4325859369e+00
2.0000000000e+01,-8.3971108475e+00,+8.8985263292e+00,+1.5720910584e+01
2.0000000000e+01,-1.2815594146e+01,+6.6978078517e+00,+1.3701904527e+01
2.0000000000e+01,-7.6175384787e+00,+1.6014775127e+01,-9.0742689050e+00
2.0000000000e+01,+1.7545787142e+01,-5.8889801609e+00,+7.3693647774e+00
2.0000000000e+01,+3.3895176429e+00,+1.9535580542e+01,-1.9273126492e+00
2.0000000000e+01,-4.1954820691e+00,-1.5039605837e+01,-1.2371356331e+01
2.0000000000e+01,+1.8548085635e+01,-7.1987222642e+00,-9.9457932369e-01
2.0000000000e+01,+1.1184994792e+01,-7.8746499091e+00,+1.4481990586e+01
2.0000000000e+01,-1.7107048485e+01,-9.9066832156e-01,+1.0159219430e+01
2.0000000000e+01,+1.7941750127e+01,+2.4418825190e+00,-8.3050035015e+00
2.0000000000e+01,-1.4385830957e+01,+8.1349018141e+00,+1.1122657558e+01
2.0000000000e+01,-1.1823843980e+01,+1.3048448697e+01,-9.3154157794e+00
2.0000000000e+01,+9.0218252227e-01,+1.8629591697e+01,-6.9976175168e+00
2.0000000000e+01,-7.8420584459e+00,+1.3213064170e+01,-1.2679090092e+01
2.0000000000e+01,-7.5199471509e+00,-9.1911472545e+00,+1.5994232648e+01
2.0000000000e+01,-4.9496311399e+00,+1.7955345886e+01,-7.0674589991e+00
2.0000000000e+01,+7.5369788333e-01,-1.9870786790e+01,+1.1941703621e+00
2.0000000000e+01,+1.4473334928e+01,+1.0819101151e+01,-8.3852189805e+00
2.0000000000e+01,+1.6924347330e+01,-1.0122104948e+01,+2.8198811842e+00
2.0000000000e+01,+7.4622487406e+00,-1.8427729282e+01,+1.2553518409e+00
2.0000000000e+01,-2.8566456300e+00,+1.5130158342e+01,-1.2639626390e+01
2.0000000000e+01,-6.6711820091e+00,-1.6615438389e+01,+8.7329725029e+00
2.0000000000e+01,+1.9370378522e+01,-1.1193649461e+00,-4.5141698061e+00
2.0000000000e+01,+1.0745318048e+01,+1.5764512188e+01,-5.7324136745e+00
2.0000000000e+01,+1.0636832257e+01,-8.7963489159e+00,-1.4363993744e+01
2.0000000000e+01,+8.1158283274e+00,+1.1739008023e+01,+1.3898607563e+01
2.0000000000e+01,-7.1610630025e+00,+1.8561253819e+01,-1.0204432077e+00
2.0000000000e+01,+1.2391253492e+01,+1.1320254165e+01,-1.0730841232e+01
2.0000000000e+01,-4.9667021919e+00,-1.4782308993e+01,-1.2395865487e+01
2.0000000000e+01,-8.3228983808e+00,+1.8098398200e+01,+1.4005758898e-01
2.0000000000e+01,+6.5040924607e+00,-1.0790350423e+01,-1.5430728758e+01
2.0000000000e+01,-8.0538035118e+00,+1.2579959152e+01,-1.3180407723e+01
2.0000000000e+01,+7.6155830475e+00,-1.0985079932e+01,-1.4770686671e+01
2.0000000000e+01,-8.6554005057e+00,-1.7844457825e+01,-1.8712664256e+00
2.0000000000e+01,+3.1387063415e+00,-1.4996431476e+01,+1.2731764862e+01
2.0000000000e+01,-1.6804883096e+01,-1.7210301010e+00,-1.0558230464e+01
2.0000000000e+01,+3.3531821748e+00,-1.9554608293e+01,-1.7932469997e+00
2.0000000000e+01,+7.7116824345e+00,+1.8286496286e+01,-1.7251894438e+00
2.0000000000e+01,-8.7482305408e+00,-1.6875384882e+01,+5.9608823591e+00
2.0000000000e+01,+1.4132771428e+01,-6.4507815136e+00,+1.2469741803e+01
2.0000000000e+01,+1.7272757162e+01,-6.1474922048e+00,-7.7911790248e+00
2.0000000000e+01,+1.0215752309e+01,-1.8178228807e+00,-1.7005181438e+01
2.0000000000e+01,-1.9041836956e+01,-5.3702906493e+00,-2.3260899958e+00
2.0000000000e+01,-8.4428883864e+00,-1.8009075549e+01,+1.1104524077e+00
2.0000000000e+01,-6.9549538225e+00,-8.3526868248e+00,-1.6694415567e+01
2.0000000000e+01,-4.0837841978e+00,-1.2687869272e+01,-1.4804828637e+01
2.0000000000e+01,+7.6827370835e+00,-8.0736527611e+00,+1.6511630840e+01
2.0000000000e+01,-1.1166965115e+01,-3.2374963021e+00,-1.6175901175e+01
2.0000000000e+01,+9.8141262228e+00,+1.6718392869e+01,+4.5848159570e+00
2.0000000000e+01,+3.5164458960e-01,-1.4836252392e+01,+1.3289252501e+01
2.0000000000e+01,+1.2574742368e+01,-1.8894649163e+00,-1.5334537740e+01
2.0000000000e+01,+1.0948759848e+01,-1.6000777226e+01,+4.5762492232e+00
2.0000000000e+01,-1.9870916207e+01,-1.2847409103e+00,+5.8172233532e-01
2.0000000000e+01,+1.0487801950e+01,+1.5801274644e+01,-6.0965564781e+00
2.0000000000e+01,-1.0151729121e+01,+5.7379917354e+00,+1.6151164593e+01
2.0000000000e+01,-1.2244139655e+01,-1.5141219359e+01,+4.2031882456e+00
2.0000000000e+01,-9.2683986750e+00,-7.5476842934e+00,-1.5936483891e+01
2.0000000000e+01,+2.4723227958e+00,+1.2590727253e+01,-1.5238224248e+01
2.0000000000e+01,+7.6628718395e+00,+1.5156745733e+01,-1.0411326762e+01
2.0000000000e+01,-1.5940741592e+01,-6.7864748153e+00,+9.8325372140e+00
2.0000000000e+01,-1.3740850637e+01,+9.9828208743e+00,+1.0410311338e+01
2.0000000000e+01,+9.1965456672e+00,+7.9337062849e+00,+1.5789937409e+01
2.0000000000e+01,+1.0491330652e+01,+9.0910052908e+00,-1.4287332675e+01
2.0000000000e+01,+1.3255450736e+01,-8.8253227820e+00,-1.1968666366e+01
2.0000000000e+01,+4.0995390995e+00,-1.3498253573e+01,+1.4065319073e+01
2.0000000000e+01,+1.1974564359e+01,+1.3198939808e+00,+1.5865369812e+01
2.0000000000e+01,-6.0662405116e+00,+1.3463103918e+01,+1.3371156642e+01
2.0000000000e+01,-1.7105847702e+01,+7.5417918462e+00,-6.8813967439e+00
2.0000000000e+01,-9.6205776493e+00,+4.1303158091e+00,-1.6947780032e+01
2.0000000000e+01,-6.2222411549e+00,+1.8090973906e+01,-5.5536158629e+00
2.0000000000e+01,-1.0314408222e+01,-8.5221086274e+00,-1.4759028375e+01
2.0000000000e+01,-1.6017625719e+01,+8.4899974424e+00,-8.2582008181e+00
2.0000000000e+01,-7.6270602020e+00,-1.8252603761e+01,+2.3479096288e+00
2.0000000000e+01,-9.2775004850e+00,+1.6837600905e+01,-5.2216330319e+00
2.0000000000e+01,+6.5946146121e+00,-8.1805186850e+00,-1.6924315146e+01
2.0000000000e+01,+1.9227956053e+01,+3.7153484077e+00,+3.6502278336e+00
2.0000000000e+01,+1.2007963539e+01,-1.0151832886e+01,+1.2230755157e+01
2.0000000000e+01,+1.1660938823e+01,+1.0933496353e+01,+1.1887953325e+01
2.0000000000e+01,-8.9517531948e+00,-1.4558512605e+01,-1.0235140276e+01
2.0000000000e+01,-1.8246211753e+01,+2.1387726374e+00,-7.7034848778e+00
2.0000000000e+01,+2.1875821365e+00,+1.4316408927e+01,-1.3678347518e+01
2.0000000000e+01,+1.9678483858e+01,-2.4296402962e+00,+1.9226003466e+00
2.0000000000e+01,-1.0542215977e+01,-7.2479962025e+00,+1.5269921557e+01
2.0000000000e+01,+1.2631036151e+01,+1.3950878468e+01,-6.5323951759e+00
2.0000000000e+01,+1.6478618412e+01,+6.9257571473e-01,+1.1172186229e+01
2.0000000000e+01,-1.4114802810e+01,-4.7580143949e+00,+1.3227846070e+01
2.0000000000e+01,-9.3028291344e+00,+4.6333187111e+00,+1.6995058070e+01
2.0000000000e+01,-7.5921622348e-02,+1.6688272660e+01,+1.0878329951e+01
2.0000000000e+01,+9.8111903668e+00,-1.3977263025e+01,-1.0257628036e+01
2.0000000000e+01,-7.9579451162e+00,-6.3593469271e+00,-1.7119348328e+01
2.0000000000e+01,+1.0762441003e+01,+1.3387007060e+01,-1.0089607357e+01
2.0000000000e+01,+1.2846008656e+01,+8.5929089166e+00,+1.2569178531e+01
2.0000000000e+01,-5.2995663590e+00,-1.6302803795e+01,+1.0147682289e+01
2.0000000000e+01,+8.0378373900e-01,+1.8698155631e+01,+6.8246009932e+00
2.0000000000e+01,-1.2670864970e+01,-1.2074775513e+01,+9.5126888001e+00
2.0000000000e+01,+1.1718687758e+01,-1.1098197639e+01,-1.1676670647e+01
2.0000000000e+01,-1.9240033167e+01,+5.0694047693e+00,-9.8210488953e-01
2.0000000000e+01,-5.3107976583e+00,+1.9094259304e+01,-2.0117059594e+00
2.0000000000e+01,-7.3130926819e-01,+1.8542268837e+01,+7.2451172608e+00
2.0000000000e+01,-1.0626980436e+01,-1.6545800699e+01,-3.1852844527e+00
2.0000000000e+01,-1.1072693757e+01,+1.7842567224e+00,+1.6463722298e+01
2.0000000000e+01,+1.2944584469e+01,+1.0163646927e+00,+1.5107845867e+01
2.0000000000e+01,+1.5209617903e+01,+2.0787130085e+00,+1.2696013015e+01
2.0000000000e+01,+1.7197911437e+01,+5.5279591162e+00,-8.3973675170e+00
2.0000000000e+01,-5.7522482235e+00,+1.8714131632e+01,+3.6790200650e+00
2.0000000000e+01,+3.3870900003e+00,+1.0225774343e+01,+1.6757190439e+01
2.0000000000e+01,+1.7019532121e+01,+4.4915432020e+00,+9.3275847385e+00
2.0000000000e+01,+1.0458704352e+01,+1.1411623195e+01,+1.2539243612e+01
2.0000000000e+01,-1.8500268734e+01,+7.3621018618e+00,-6.1788666962e-01
2.0000000000e+01,+1.9084603318e+01,+2.1248738607e-01,+5.7074544513e+00
2.0000000000e+01,-7.9288835115e+00,-1.7601575470e+01,-4.9152434575e+00
2.0000000000e+01,-1.5282567904e+01,-1.0985942702e+01,-6.5264425381e+00
2.0000000000e+01,+5.2368600628e+00,+1.3346992764e+01,+1.3830233254e+01
2.0000000000e+01,-1.9176788857e+01,+1.8522409909e+00,+5.0657914908e+00
2.0000000000e+01,-7.6376263368e+00,+1.2399882195e+01,+1.3592345511e+01
2.0000000000e+01,-6.1663766528e+00,-1.2882875429e+01,+1.3887029583e+01
2.0000000000e+01,-1.1945568527e+01,-9.3166478116e-02,-1.5941674428e+01
2.0000000000e+01,-1.6055501336e+01,-1.1411898247e+01,-2.9718220381e+00
2.0000000000e+01,+5.2004086507e+00,-1.1610930331e+01,+1.5329198209e+01
2.0000000000e+01,+1.5583047572e+01,+1.2116871108e+01,+2.6818527018e+00
2.0000000000e+01,+1.1692366104e+01,-8.2545963003e+00,+1.3856135313e+01
2.0000000000e+01,+1.5692070555e+01,+1.2416721908e-01,+1.2271339584e+01
2.0000000000e+01,-3.8932861363e+00,-1.1196929213e+01,+1.6009789825e+01
2.0000000000e+01,+1.5931493962e+01,+9.3876953866e-01,-1.1922603864e+01
2.0000000000e+01,+1.2886262396e+01,+5.5223310458e+00,+1.4152398111e+01
2.0000000000e+01,-1.3604348422e+01,+2.3068978459e-02,+1.4552094105e+01
2.0000000000e+01,-1.0357799689e+01,+1.6951918725e+01,-1.4801041017e+00
2.0000000000e+01,+3.1345411621e+00,+1.8185351793e+01,+7.5039924611e+00
2.0000000000e+01,-1.9188011337e+01,-1.3054672794e+00,-5.1921331966e+00
2.0000000000e+01,+7.1268060278e+00,-1.3383388017e+01,+1.2920365011e+01
2.0000000000e+01,-1.4485251968e+01,-5.0060025466e+00,-1.2726338237e+01
2.0000000000e+01,+1.2027937910e+01,+1.1760174893e+00,-1.5836286291e+01
2.0000000000e+01,+4.1072018768e+00,+1.2869574108e+01,+1.4640601969e+01
2.0000000000e+01,-1.5450821601e+01,+2.3276726125e+00,+1.2357035367e+01
2.0000000000e+01,-1.2180012609e+01,-7.0249382643e+00,+1.4111690410e+01
2.0000000000e+01,-1.5091898732e+01,-1.7451914321e+00,+1.2885308322e+01
2.0000000000e+01,+1.1707233521e+01,-1.6117302763e+01,+1.2452283709e-01
2.0000000000e+01,-6.2974123227e+00,+1.8553372615e+01,+3.5996157649e+00
2.0000000000e+01,+5.6137164427e+00,+8.7301078923e+00,+1.7003343050e+01
2.0000000000e+01,-5.7862398022e+00,-1.8702518277e+01,-3.6847673007e+00
2.0000000000e+01,-6.5509741948e+00,+8.9054908327e+00,+1.6571639663e+01
2.0000000000e+01,-1.8515663239e+01,-3.0360546819e+00,-6.6928960676e+00
2.0000000000e+01,-3.2012795881e+00,-1.5379990879e+01,-1.2249488175e+01
2.0000000000e+01,-1.0609279994e+01,-1.5515390005e+01,+6.5998577262e+00
