E (GeV), px (GeV), py (GeV), pz (GeV)
5.0000000000e+02,-4.0672551600e+02,+1.5437120583e+01,+2.9040126069e+02
5.0000000000e+02,-4.7984200409e+01,+4.9349220982e+02,-6.4496493181e+01
5.0000000000e+02,+3.6922785436e+02,-1.4146931435e+02,-3.0602951971e+02
5.0000000000e+02,-2.2323458322e+02,+4.0333199742e+02,+1.9361421172e+02
5.0000000000e+02,-1.1539619406e+02,-1.2342116103e+02,+4.7058238139e+02
5.0000000000e+02,+2.5661425871e+01,+1.3876693840e+02,-4.7966870890e+02
5.0000000000e+02,-1.3667743504e+02,+1.1483154872e+02,-4.6704372005e+02
5.0000000000e+02,+4.1014254943e+02,+1.6162811564e+02,-2.3591584018e+02
5.0000000000e+02,-2.4628429742e+02,-3.6658980412e+02,+2.3442014126e+02
5.0000000000e+02,+2.8954703400e+02,+1.1824592195e+02,+3.9009903783e+02
5.0000000000e+02,+7.8291070436e+01,+2.4303158009e+02,-4.2988719641e+02
5.0000000000e+02,-3.9561762809e+02,+1.5643824325e+01,-3.0535029945e+02
5.0000000000e+02,-1.8741016028e+02,-4.5489388989e+02,+8.9139346183e+01
5.0000000000e+02,-3.7809722494e+02,+6.1805733891e+00,-3.2711027388e+02
5.0000000000e+02,-2.9873644400e+02,-2.8497596818e+02,+2.8203204934e+02
5.0000000000e+02,+3.4506335497e+02,+1.0148131874e+02,-3.4731781594e+02
5.0000000000e+02,+2.3557507842e+02,-2.8057574544e+02,+3.4026236314e+02
5.0000000000e+02,-3.5784792395e+01,+1.4701906806e+02,-4.7655186972e+02
5.0000000000e+02,+2.4569714348e+02,-3.5444322831e+02,-2.5298172634e+02
5.0000000000e+02,-4.5315556327e+02,-2.7432219377e+01,+2.0950978757e+02
5.0000000000e+02,+2.5219309073e+02,-4.2702464493e+01,-4.2961841998e+02
5.0000000000e+02,+4.9486159589e+02,-4.9149190062e+01,+5.1896052831e+01
5.0000000000e+02,+2.6781043420e+02,+3.5111318212e+02,+2.3450788249e+02
5.0000000000e+02,-6.5667938333e+01,+4.5320163298e+02,+2.0073077494e+02
5.0000000000e+02,-3.9939807013e+02,-1.6769323934e+02,-2.4971383888e+02
5.0000000000e+02,+2.4535422549e+02,-1.6721676947e+02,-4.0228932165e+02
5.0000000000e+02,+1.1741868413e+02,-8.8243189454e+01,+4.7793601497e+02
5.0000000000e+02,-2.2872087793e+02,+1.9492376989e+02,+3.9961021784e+02
5.0000000000e+02,-1.1727577521e+02,+3.5441782841e+02,+3.3261274439e+02
5.0000000000e+02,-2.9689152875e+02,-2.2699541853e+02,+3.3215258902e+02
5.0000000000e+02,+1.3574571448e+02,-1.6837278081e+02,-4.5079990013e+02
5.0000000000e+02,+3.5851984703e+02,-3.2998876231e+02,-1.1210610292e+02
5.0000000000e+02,-1.8297034396e+02,+1.7731915322e+02,+4.3020531541e+02
5.0000000000e+02,-1.7437050780e+02,+1.0449162452e+02,-4.5680769333e+02
5.0000000000e+02,-2.5047733916e+01,+3.5075792461e+02,+3.5544103817e+02
5.0000000000e+02,-4.4799705628e+02,+8.3512387261e+01,-2.0572107576e+02
5.0000000000e+02,-6.8838546962e+01,+6.0384312605e+01,-4.9154026439e+02
5.0000000000e+02,+2.2922353594e+02,-3.5330404804e+02,-2.6949890999e+02
5.0000000000e+02,+1.7229980984e+02,+1.1974058542e+02,-4.5384117266e+02
5.0000000000e+02,-8.6651764890e+01,+4.9242616985e+02,-2.1865872182e+00
5.0000000000e+02,+3.6617157836e+01,+3.4547028372e+02,+3.5959186460e+02
5.0000000000e+02,+2.8472445631e+02,-1.5566537266e+02,-3.8039074384e+02
5.0000000000e+02,+3.7706278166e+02,+1.5017571070e+02,+2.9200643293e+02
5.0000000000e+02,-2.7456856212e+02,-7.2544980190e+01,+4.1151691680e+02
5.0000000000e+02,+1.2534369079e+02,+2.2851848245e+02,+4.2669087713e+02
5.0000000000e+02,-4.1905573109e+02,-2.2900415042e+02,-1.4814261914e+02
5.0000000000e+02,+3.9758537654e+02,-2.7931678752e+02,-1.1791879767e+02
5.0000000000e+02,+1.3786960143e+02,-2.6940575011e+02,-3.9800672994e+02
5.0000000000e+02,-6.4887532890e+01,-1.8711557531e+02,-4.5910152671e+02
5.0000000000e+02,+1.5161060595e+02,-2.0996710468e+02,-4.2769718422e+02
5.0000000000e+02,-8.0568490668e+00,+4.0399455540e+02,-2.9448315515e+02
5.0000000000e+02,-4.2688839242e+02,-2.0719026366e+02,+1.5759231367e+02
5.0000000000e+02,+7.3852045159e+01,+4.9192339965e+02,-5.0537971576e+01
5.0000000000e+02,+2.0968618786e+02,+4.3516019478e+02,-1.2908969662e+02
5.0000000000e+02,-2.4491461499e+02,+1.7455748153e+02,+3.9942879125e+02
5.0000000000e+02,+3.1075877854e+02,-8.2014600472e+01,+3.8301361483e+02
5.0000000000e+02,-2.9089194632e+02,-3.7903489678e+02,+1.4734742910e+02
5.0000000000e+02,+2.9134041644e+02,+4.0320882938e+02,-5.0400832650e+01
5.0000000000e+02,-4.2433063608e+02,-2.3203865211e+02,+1.2687953925e+02
5.0000000000e+02,-3.9163732221e+02,+5.3166611183e+00,+3.1078736016e+02
5.0000000000e+02,-3.9271177581e+02,-2.2979616265e+02,-2.0728730556e+02
5.0000000000e+02,+4.3492585796e+02,+1.2012598365e+02,-2.1542072416e+02
5.0000000000e+02,-3.3865560683e+02,+1.1098071065e+02,+3.5070287153e+02
5.0000000000e+02,+6.3661150199e+01,-3.7352993492e+02,-3.2621999931e+02
5.0000000000e+02,-8.3382142892e+01,-1.8086936560e+01,-4.9266329602e+02
5.0000000000e+02,+4.2050714718e+01,+4.9663958818e+02,-3.9720260746e+01
5.0000000000e+02,+6.3457891859e+01,-4.2745310629e+02,+2.5150304204e+02
5.0000000000e+02,-1.8786530245e+02,+1.6107982323e+02,-4.3446146084e+02
5.0000000000e+02,+1.7664309178e+02,+6.0510284706e+01,+4.6382385217e+02
5.0000000000e+02,-4.4271390114e+02,-2.2478654336e+02,-5.8925834133e+01
5.0000000000e+02,-1.0042508527e+01,-4.7735751954e+02,+1.4841087840e+02
5.0000000000e+02,+3.7837868022e+01,+4.6732346908e+02,-1.7370639960e+02
5.0000000000e+02,-2.6367686332e+02,+3.4888112335e+01,-4.2338419153e+02
5.0000000000e+02,+5.6645019870e+00,-1.4969708057e+02,-4.7702781864e+02
5.0000000000e+02,-3.7908983920e+02,-2.6593691865e+02,-1.8858762257e+02
5.0000000000e+02,+2.8645026443e+02,-2.8624879848e+02,-2.9326560257e+02
5.0000000000e+02,-1.1640179240e+02,-3.5680642952e+02,+3.3035834612e+02
5.0000000000e+02,-1.2362657792e+01,-2.8465359240e+02,-4.1087265582e+02
5.0000000000e+02,-2.4414069984e+02,-3.2451292149e+02,+2.9169080332e+02
5.0000000000e+02,+1.8062751588e+02,-2.8520333468e+02,+3.6882190915e+02
5.0000000000e+02,+1.7526479404e+02,+3.9616344922e+02,-2.4966700973e+02
5.0000000000e+02,-2.0091246404e+02,+4.2841346735e+02,-1.6153304633e+02
5.0000000000e+02,+1.7634311483e+02,-7.5679319597e+01,-4.6170617140e+02
5.0000000000e+02,-3.2896929535e+02,+2.3283004276e+02,-2.9591589375e+02
5.0000000000e+02,+1.8042270470e+02,+2.5676897919e+02,+3.8924822572e+02
5.0000000000e+02,-2.0426339505e+02,-4.1252694312e+02,+1.9517896637e+02
5.0000000000e+02,+2.4425832554e+02,+3.2605145799e+02,+2.8987093579e+02
5.0000000000e+02,-1.7860162424e+02,-1.5937620929e+02,-4.3897326342e+02
5.0000000000e+02,-2.1294540408e+02,-2.6755085197e+02,-3.6478437297e+02
5.0000000000e+02,+2.0596878436e+02,+5.4939473534e+01,+4.5227796363e+02
5.0000000000e+02,-4.8039205970e+02,+1.2556487132e+02,+5.8768821174e+01
5.0000000000e+02,+1.5628199075e+02,+3.0548803593e+01,-4.7396155143e+02
5.0000000000e+02,+1.8822204533e+02,-2.8406378939e+02,+3.6589215279e+02
5.0000000000e+02,-1.5316085158e+02,+3.9907039262e+02,-2.5938661791e+02
5.0000000000e+02,+7.3004466491e+01,+2.3715672592e+02,+4.3407819283e+02
5.0000000000e+02,+4.3765453643e+02,-6.7269477892e+01,+2.3222869409e+02
5.0000000000e+02,-7.1782872436e+01,+4.7838369492e+02,+1.2646383646e+02
5.0000000000e+02,+7.3735928573e+01,-7.5469293052e+01,+4.8873739464e+02
5.0000000000e+02,-3.7180824617e+02,+3.3423396161e+02,+6.5672870925e+00
5.0000000000e+02,+3.1584285337e+02,+3.8366506884e+02,+5.5147522116e+01
5.0000000000e+02,+2.1298919820e+02,+3.3774996853e+02,-3.0092757015e+02
5.0000000000e+02,-3.2845050677e+01,+3.4624299821e+02,-3.5921279363e+02
5.0000000000e+02,+1.7832771899e+02,+2.9658704845e+02,+3.6087697295e+02
5.0000000000e+02,+2.9020197591e+02,-1.0405850569e+01,+4.0702748522e+02
5.0000000000e+02,+1.2039994251e+02,+2.1940223741e+01,-4.8478791517e+02
5.0000000000e+02,+3.0409413754e+02,-4.2504340337e+01,-3.9460990717e+02
5.0000000000e+02,+1.8486302141e+01,-9.5925456372e+01,+4.9036048548e+02
5.0000000000e+02,-1.1985022799e+02,-2.6629261478e+02,-4.0585836007e+02
5.0000000000e+02,-3.4965821270e+02,+2.0048517289e+02,+2.9587441933e+02
5.0000000000e+02,-2.3567838317e+02,+4.3552132024e+02,-6.9092123947e+01
5.0000000000e+02,+2.1323436315e+02,+2.9700810394e+02,-3.4104858134e+02
5.0000000000e+02,-2.2833025569e+02,-4.3969937575e+02,+6.7279978990e+01
5.0000000000e+02,+1.2087323114e+02,-4.8281584039e+02,-4.7700823161e+01
5.0000000000e+02,-3.2562511816e+02,-3.7322826947e+02,-6.8306541131e+01
5.0000000000e+02,+2.5739320013e+02,+1.7958042126e+02,+3.8922545536e+02
5.0000000000e+02,+1.7270538502e+02,-3.3503681935e+02,-3.2851182922e+02
5.0000000000e+02,+1.0265340816e+01,-4.4104833521e+02,+2.3530369963e+02
5.0000000000e+02,+1.5913386285e+02,+3.4383846273e+02,+3.2626426024e+02
5.0000000000e+02,-4.8112240535e+02,-5.6053867782e+01,+1.2400015017e+02
5.0000000000e+02,+3.5973902727e+02,-3.4199923592e+02,-6.0176383759e+01
5.0000000000e+02,-1.8580019829e+02,+4.5738067936e+01,+4.6193414869e+02
5.0000000000e+02,+8.6499974493e+01,+2.0249795135e+02,-4.4889773488e+02
5.0000000000e+02,-2.9292660738e+02,+1.9317118838e+02,-3.5619620568e+02
5.0000000000e+02,-4.1063271622e+02,-4.8864739303e+01,-2.8105133320e+02
5.0000000000e+02,+3.1387494367e+02,+1.3585776133e+02,-3.6472185387e+02
5.0000000000e+02,-2.3214649582e+02,+3.5280992829e+01,+4.4142960741e+02
5.0000000000e+02,+3.8837994033e+02,+2.5155373196e+02,-1.8941643054e+02
5.0000000000e+02,-1.9195024710e+02,+4.0849764975e+01,+4.5987307120e+02
5.0000000000e+02,+3.6026427650e+02,+2.1979038298e+02,-2.6813929384e+02
5.0000000000e+02,+1.0261228257e+02,-3.9968979262e+02,+2.8233956756e+02
5.0000000000e+02,-1.3032813164e+01,-3.5267081304e+02,+3.5418961826e+02
5.0000000000e+02,+2.1653628284e+01,-2.7161877518e+02,-4.1922691186e+02
5.0000000000e+02,+1.8145910252e+02,+3.5915520263e+02,-2.9677765550e+02
5.0000000000e+02,+2.4850069319e+01,-1.0541896392e+02,-4.8812514622e+02
5.0000000000e+02,+4.8854278713e+02,+5.4469356974e+01,-9.1410483871e+01
5.0000000000e+02,+3.0690693307e+02,+2.2099590774e+02,-3.2705624205e+02
5.0000000000e+02,-3.6829981812e+02,-6.0325629603e+01,+3.3273548752e+02
5.0000000000e+02,+4.0709261223e+02,-1.3814031287e+02,-2.5532273950e+02
5.0000000000e+02,-1.0682357853e+02,+2.8951044261e+02,-3.9340725586e+02
5.0000000000e+02,+3.8381778792e+02,+3.1733324701e+02,+4.4501216741e+01
5.0000000000e+02,+3.0025479042e+02,+1.7098276406e+02,-3.6139839166e+02
5.0000000000e+02,-5.6020649433e+01,-4.0050910726e+02,+2.9402548208e+02
5.0000000000e+02,-4.4886329953e+02,-2.2004923546e+02,+9.8445203532e+00
5.0000000000e+02,-3.4372184035e+01,+2.9010567506e+02,+4.0577591419e+02
5.0000000000e+02,+3.4461204154e+02,+2.8294151888e+02,-2.2623766262e+02
5.0000000000e+02,-2.2995094731e+02,+2.1301362672e+02,+3.8954409113e+02
5.0000000000e+02,-2.3810934941e+02,+3.0669861397e+02,+3.1501863467e+02
5.0000000000e+02,+3.1592802679e+02,-8.2981273223e+01,+3.7855043581e+02
5.0000000000e+02,-2.3692272622e+02,-5.5632600184e+01,-4.3677165415e+02
5.0000000000e+02,-3.3361165614e+02,-1.6031285231e+02,+3.3615456942e+02
5.0000000000e+02,+1.2705433729e+02,-1.7291729527e+02,-4.5161227468e+02
5.0000000000e+02,+8.4004486753e+01,+2.1121730112e+02,-4.4533957851e+02
5.0000000000e+02,+2.1519248980e+02,-2.8585781972e+02,+3.4924825198e+02
5.0000000000e+02,+8.2376781207e+01,+1.2228725883e+02,+4.7776221546e+02
5.0000000000e+02,+3.8411296397e+02,+3.2002023169e+02,+6.4128380131e+00
5.0000000000e+02,+3.9233897207e+02,+2.6396615322e+02,-1.6244643185e+02
5.0000000000e+02,+1.9934073310e+02,+1.1543146734e+02,-4.4377436919e+02
5.0000000000e+02,+3.2370535987e+02,+3.6685436830e+02,-1.0309973190e+02
5.0000000000e+02,-8.8431614136e+01,-2.5928294683e+02,-4.1826910641e+02
5.0000000000e+02,+1.1889704684e+02,+8.3364287046e+01,+4.7844616225e+02
5.0000000000e+02,-7.2517533457e+01,+4.2555783492e+02,-2.5226688001e+02
5.0000000000e+02,-3.9069438727e+02,+2.4562896883e+02,-1.9240880359e+02
5.0000000000e+02,+1.2588325456e+02,+4.0165495445e+02,-2.6985838149e+02
5.0000000000e+02,-5.9499428469e+00,-3.8228902144e+02,+3.2220574876e+02
5.0000000000e+02,-1.0456791770e+02,+4.6615730702e+02,-1.4751189095e+02
5.0000000000e+02,+1.4699189367e+01,+4.2455051056e+02,-2.6369990535e+02
5.0000000000e+02,-1.8163101297e+02,+2.1669550279e+02,-4.1237128473e+02
5.0000000000e+02,-4.2834291404e+02,+8.6052255146e+01,+2.4313411864e+02
5.0000000000e+02,-2.5950671213e+02,-3.2768689682e+02,+2.7436181638e+02
5.0000000000e+02,+3.2126542535e+01,+2.3733566359e+02,-4.3890375975e+02
5.0000000000e+02,-1.6147487245e+02,+1.2941516672e+02,+4.5516417089e+02
5.0000000000e+02,-3.0143197592e+02,+3.7543295462e+02,+1.3485437608e+02
5.0000000000e+02,+3.3619315747e+02,-6.6587097698e+01,+3.6405653621e+02
5.0000000000e+02,+2.1515970400e+02,+6.2890411362e+01,-4.4693169523e+02
5.0000000000e+02,-2.8105684327e+02,-2.2873790901e+02,+3.4450379113e+02
5.0000000000e+02,-1.4883447499e+02,+3.2992574831e+02,+3.4495527526e+02
5.0000000000e+02,-1.6233581382e+01,-4.4788059731e+02,+2.2166705587e+02
5.0000000000e+02,+2.5057572939e+02,+4.3234685601e+02,-1.6877268983e+01
5.0000000000e+02,-4.2795711998e+02,+2.2385773728e+02,-1.2937255964e+02
5.0000000000e+02,+3.7926141616e+02,+2.1758693444e+02,-2.4251504375e+02
5.0000000000e+02,+8.6676472673e+01,-1.2195744210e+02,-4.7708533165e+02
5.0000000000e+02,-1.2245501041e+02,-4.6433812825e+02,-1.3925413944e+02
5.0000000000e+02,+4.1269236566e+02,-2.8165075282e+02,-1.8833667492e+01
5.0000000000e+02,-4.6388738188e+02,+1.7489770416e+02,-6.4931750932e+01
5.0000000000e+02,-9.6192955519e+01,+3.5687794489e+02,+3.3672227433e+02
5.0000000000e+02,-6.0156996741e+01,-4.9475477458e+02,+3.9946101702e+01
5.0000000000e+02,+2.4025544465e+02,-9.9207835328e+01,-4.2712055558e+02
5.0000000000e+02,-4.0178228493e+02,+2.5929528992e+02,-1.4606091335e+02
5.0000000000e+02,-4.1403985842e+02,+3.8331374435e+00,-2.8027333974e+02
5.0000000000e+02,-6.1090170041e+01,-2.4843626510e+02,+4.2958614454e+02
5.0000000000e+02,-4.6664730968e+02,+1.5606503468e+02,-8.8774070461e+01
5.0000000000e+02,-2.1570427229e+02,+3.6688949189e+02,+2.6241305213e+02
5.0000000000e+02,-2.9775096469e+02,-8.4259796529e+01,-3.9273590616e+02
5.0000000000e+02,-3.9509324087e+02,+1.7227376205e+02,+2.5341650341e+02
5.0000000000e+02,+3.4687941213e+02,+1.3761265791e+02,+3.3276759472e+02
5.0000000000e+02,-4.9401109353e+02,+7.0735587428e+01,+3.0762938918e+01
5.0000000000e+02,+4.6743611560e+02,-1.4420483859e+01,+1.7689649445e+02
5.0000000000e+02,-7.5590170445e+01,+4.9320494984e+02,+3.2122357625e+01
5.0000000000e+02,-2.7250109537e+02,-3.1965806115e+02,-2.7121710720e+02
5.0000000000e+02,-1.0049488513e+02,-4.2116336883e+02,-2.5003807128e+02
5.0000000000e+02,-4.5188161746e+02,-1.5966136113e+02,+1.4250647646e+02
5.0000000000e+02,-2.7931726461e+02,+3.2885402825e+02,-2.5265339117e+02
5.0000000000e+02,+2.5515528972e+02,-2.0049345267e+02,-3.8038795438e+02
5.0000000000e+02,+2.1932394171e+02,-4.4291562152e+02,-7.5628057445e+01
5.0000000000e+02,-3.0248724805e+02,-2.4558252852e+01,-3.9736028897e+02
5.0000000000e+02,-3.2260162794e+02,+3.4978533721e+02,+1.5354233876e+02
5.0000000000e+02,-2.2192137022e+02,+3.9305973888e+02,+2.1506229187e+02
5.0000000000e+02,-2.8722984502e+02,-2.2008216124e+02,-3.4505028721e+02
5.0000000000e+02,+3.9278857890e+02,+1.7684032454e+02,+2.5385325322e+02
5.0000000000e+02,-6.8841739083e+01,+2.7268501335e+02,-4.1340118617e+02
5.0000000000e+02,-1.3572341430e+02,-1.3212016845e+02,+4.6273130235e+02
5.0000000000e+02,+2.4014685580e+02,-3.6558444180e+02,-2.4222787997e+02
5.0000000000e+02,+2.2028877365e+02,+6.8339347342e+00,+4.4880173330e+02
5.0000000000e+02,-3.5815115357e+02,+3.0222509697e+02,+1.7431174437e+02
5.0000000000e+02,-3.3857198256e+02,+3.6417781868e+02,+5.2348555657e+01
5.0000000000e+02,-4.4095104901e+02,-2.8194048166e+01,-2.3401732906e+02
5.0000000000e+02,-1.6599200353e+02,+4.6809079285e+02,+5.7745187525e+01
5.0000000000e+02,-1.8982566268e+02,+4.1750927735e+02,+1.9912072566e+02
5.0000000000e+02,-1.2137291677e+02,+5.5152097201e+01,-4.8189594678e+02
5.0000000000e+02,+3.5474594139e+02,-3.3064208218e+02,+1.2177016393e+02
5.0000000000e+02,-2.4581685746e+02,+4.1932226623e+02,-1.1721668783e+02
5.0000000000e+02,-2.7880878456e+02,-3.6769055459e+00,-4.1502889573e+02
5.0000000000e+02,-3.2066816945e+02,-3.5074256246e+02,+1.5539762628e+02
5.0000000000e+02,-3.0839256766e+02,-1.5333137632e+02,+3.6246428172e+02
5.0000000000e+02,-3.6242953443e+02,+1.7599629251e+02,+2.9608610212e+02
5.0000000000e+02,+3.6117013925e+02,-5.8161499876e+01,+3.4083751659e+02
5.0000000000e+02,-2.9751709935e+02,-5.8071686118e+01,+3.9762808897e+02
5.0000000000e+02,+1.8227381905e+02,+8.1566319482e+00,+4.6551752546e+02
5.0000000000e+02,+4.6080120615e+02,-1.7566624927e+02,-8.2464898892e+01
5.0000000000e+02,+2.6464900547e+02,-1.7450817601e+02,+3.8665830223e+02
5.0000000000e+02,+4.8186299248e+02,+3.4287710617e+01,-1.2895445571e+02
5.0000000000e+02,-9.1583780542e-01,-3.8359886784e+02,-3.2069909901e+02
5.0000000000e+02,+3.7851354731e+02,-1.6840321014e+02,+2.7993694931e+02
5.0000000000e+02,+1.3150652485e+02,+4.6949669983e+02,+1.1079587106e+02
5.0000000000e+02,-3.0513070512e+02,+2.2985722957e+02,-3.2257983365e+02
5.0000000000e+02,+2.7800606076e+02,-2.0758447113e+02,+3.6002522106e+02
5.0000000000e+02,+3.8181412097e+02,-1.3645959436e+02,+2.9256383647e+02
5.0000000000e+02,-1.6438335210e+01,+4.2770925140e+02,+2.5844035999e+02
5.0000000000e+02,+7.3213962813e+01,+4.0541104248e+01,-4.9294317805e+02
5.0000000000e+02,+7.1507997898e+01,-1.1707673859e+02,-4.8080815903e+02
5.0000000000e+02,-1.0991266771e+02,+3.6178399223e+02,+3.2715193827e+02
5.0000000000e+02,-9.9354649498e+01,+1.0449434007e+02,+4.7875508226e+02
5.0000000000e+02,-4.2667795029e+02,-2.6040226603e+02,-1.1551140737e+01
5.0000000000e+02,+1.9762129594e+01,+1.9594376699e+02,-4.5957843801e+02
5.0000000000e+02,+1.2655076596e+02,-3.9948766797e+02,+2.7274777551e+02
5.0000000000e+02,-4.4083594146e+02,-4.6823475736e+01,+2.3123165249e+02
5.0000000000e+02,-1.1860127089e+02,-6.0956262404e+01,-4.8188682788e+02
5.0000000000e+02,-2.2225903483e+02,+1.8396800792e+02,-4.0835466909e+02
5.0000000000e+02,-2.3478615743e+02,+3.5072618500e+02,+2.6807358263e+02
5.0000000000e+02,-4.6230239602e+02,-8.2638098387e+01,-1.7159336117e+02
5.0000000000e+02,+1.4501218861e+01,+4.6355713794e+02,-1.8681899472e+02
5.0000000000e+02,+1.6750218413e+02,+1.8239483099e+02,+4.3436388687e+02
5.0000000000e+02,-1.5937071923e+02,-4.7342590485e+02,-2.1580749245e+01
5.0000000000e+02,+4.7144005370e+02,-8.4009782278e+01,-1.4381750422e+02
5.0000000000e+02,+2.0902364574e+02,-1.8348617748e+01,-4.5383839196e+02
5.0000000000e+02,-3.8412880437e+02,+2.1185834353e+02,+2.3991237192e+02
5.0000000000e+02,-3.1116978590e+02,-9.3767741434e+00,-3.9125731012e+02
5.0000000000e+02,+2.7085627430e+02,+8.7540063884e+01,-4.1106016367e+02
5.0000000000e+02,+1.0977903900e+02,-1.9276207825e+02,-4.4809394780e+02
5.0000000000e+02,+8.4457680233e+01,+1.7635141685e+02,+4.6017813974e+02
5.0000000000e+02,+4.5612575380e+02,-4.2670395102e+01,-2.0031319571e+02
5.0000000000e+02,+1.5217463708e+02,+3.2730700174e+02,-3.4599111075e+02
5.0000000000e+02,+3.7421506294e+02,+2.1622579544e+01,-3.3089634781e+02
5.0000000000e+02,-3.9738213128e+02,+1.8513910965e+02,+2.4043251462e+02
5.0000000000e+02,+2.7557260084e+02,-2.2553403756e+02,+3.5098572883e+02
5.0000000000e+02,-1.0495391050e+02,+3.4566645376e+02,-3.4568225539e+02
5.0000000000e+02,-3.6321542346e+02,+2.7631674665e+02,-2.0425585414e+02
5.0000000000e+02,+2.7259253194e+00,+1.0430662407e+02,+4.8898828184e+02
5.0000000000e+02,-7.0347419408e+01,+2.4327304288e+02,-4.3112215144e+02
5.0000000000e+02,-4.1553472256e+02,-2.6578384863e+02,+8.1772137243e+01
5.0000000000e+02,-4.5163409962e+02,-1.8986277275e+02,-9.9877974841e+01
5.0000000000e+02,-3.1773613215e+02,-6.6407059185e+01,-3.8030342503e+02
5.0000000000e+02,+1.2273884877e+02,+4.7979114662e+02,+6.8792971294e+01
5.0000000000e+02,-4.8424001055e+02,+1.2307168012e+02,-1.9021461718e+01
5.0000000000e+02,-2.2379220498e+02,+3.6859756659e+02,+2.5308047171e+02
5.0000000000e+02,-4.5985491719e+02,-1.9276916228e+02,+3.7018204723e+01
5.0000000000e+02,-1.2681077985e+02,-1.6406038155e+02,-4.5497259213e+02
5.0000000000e+02,+4.9339683187e+02,-7.1234971508e+01,-3.8496589578e+01
5.0000000000e+02,+3.5654196784e+02,+2.8282750908e+02,+2.0708275531e+02
5.0000000000e+02,+2.5544985591e+02,+1.7147795676e+02,+3.9412881616e+02
5.0000000000e+02,-1.2716452514e+02,+2.4064186088e+02,+4.1942522648e+02
5.0000000000e+02,-3.2000634266e+01,-1.8399769582e+02,+4.6380777226e+02
5.0000000000e+02,+2.8056247760e+02,-3.5984725160e+01,-4.1229435843e+02
5.0000000000e+02,+4.3658942231e+02,+2.4102154490e+02,+3.5987963122e+01
5.0000000000e+02,-4.8955303930e+02,-9.7818660462e+01,-2.7679842000e+01
5.0000000000e+02,-1.5818746211e+02,+1.9288972356e+02,-4.3332103993e+02
5.0000000000e+02,-2.0673446586e+02,+1.3593008406e+02,+4.3448902764e+02
5.0000000000e+02,-3.7421206647e+02,-3.9858306016e+01,-3.2920128648e+02
5.0000000000e+02,-3.7456581915e+02,-3.8772180121e+01,+3.2892857499e+02
5.0000000000e+02,-5.2960025583e+01,-4.8107237219e+02,+1.2554461630e+02
5.0000000000e+02,+3.9241830686e+02,+3.0691253562e+02,-4.2537162512e+01
5.0000000000e+02,-1.4214672498e+02,-2.5800459862e+02,-4.0401086364e+02
5.0000000000e+02,+3.9065216362e+02,-1.2875371715e+02,+2.8427136621e+02
5.0000000000e+02,-2.2824719299e+02,+2.3050142913e+02,-3.8048541672e+02
5.0000000000e+02,-1.1609528201e+02,-4.7736387745e+02,-9.2964811984e+01
5.0000000000e+02,-4.0458502018e+02,+2.3925193739e+02,+1.7048845761e+02
5.0000000000e+02,+2.9539685104e+02,+1.9700781630e+02,+3.5203048587e+02
5.0000000000e+02,-2.8735209494e+02,-3.0897676339e+02,+2.6825170174e+02
5.0000000000e+02,-1.1423362912e+01,+1.4168084393e+02,+4.7936717401e+02
5.0000000000e+02,+2.7323497244e+02,-1.6887147116e+02,+3.8317348334e+02
5.0000000000e+02,+4.5655067977e+02,-1.9968892956e+02,-4.1020122938e+01
5.0000000000e+02,-1.3654625016e+02,-4.6271858554e+02,+1.3131441062e+02
5.0000000000e+02,+3.1065056359e+02,-6.5785966318e+01,+3.8621920751e+02
5.0000000000e+02,+4.2225249197e+02,-2.0346077620e+01,+2.6699384341e+02
5.0000000000e+02,+1.8012898748e+02,+2.5275461659e+01,+4.6573763127e+02
5.0000000000e+02,+3.7969807065e+02,+1.5008525115e+02,+2.8861849352e+02
5.0000000000e+02,+9.0855426509e+01,+9.9409335234e+01,+4.8151834629e+02
5.0000000000e+02,+1.0494937781e+02,-2.7865562773e+02,-4.0166343062e+02
5.0000000000e+02,+1.0447207318e+02,-3.9755660464e+02,+2.8465975182e+02
5.0000000000e+02,+4.3106652249e+01,-1.4425815642e+02,+4.7678951657e+02
5.0000000000e+02,-1.7930145941e+02,+3.3070904626e+02,-3.2936204342e+02
5.0000000000e+02,-3.3905183265e+02,+3.6642936946e+02,-2.7752733981e+01
5.0000000000e+02,-1.1379200791e+02,+6.6118712531e+01,+4.8236556372e+02
5.0000000000e+02,+2.6145001973e+02,-6.6496625599e+01,+4.2097378569e+02
5.0000000000e+02,-3.9320149005e+02,+4.4036787693e+01,+3.0569624110e+02
5.0000000000e+02,-1.4288271805e+02,-8.8392603707e+01,-4.7092262503e+02
5.0000000000e+02,+3.7122775803e+02,-3.2185099371e+02,+9.2729346947e+01
5.0000000000e+02,+1.1235830988e+02,+4.8715439985e+02,+7.2830749683e+00
5.0000000000e+02,-3.1951140555e+02,-2.7238476226e+02,+2.7150662106e+02
5.0000000000e+02,-3.0816427989e+02,-1.5784750227e+02,-3.6071565658e+02
5.0000000000e+02,+1.2418286434e+02,-6.1088781772e+01,-4.8046188113e+02
5.0000000000e+02,-3.1034553557e+02,-1.5398010352e+02,-3.6051715429e+02
5.0000000000e+02,+8.8405449423e+01,-2.9504909893e+02,+3.9386209262e+02
5.0000000000e+02,+2.2671252725e+02,+6.9306338597e+01,+4.4022142575e+02
